Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-29,0.048335000872612,0.0492740012705326,0.04755499958992,0.04755499958992,15139195,0,0
2020-03-01,0.0474620014429092,0.0489850006997585,0.0471220016479492,0.0480189993977546,14600588,0,0
2020-03-02,0.0479740016162395,0.0500690005719661,0.0474929995834827,0.0495220012962818,15343576,0,0
2020-03-03,0.0494839996099472,0.0515980012714862,0.0493180006742477,0.050705000758171,7781987,0,0
2020-03-04,0.0507090017199516,0.0516519993543624,0.0506949983537197,0.050985999405384,8910785,0,0
2020-03-05,0.0510069988667964,0.0522820018231868,0.0510069988667964,0.0513989999890327,15116736,0,0
2020-03-06,0.0514100007712841,0.0514370016753673,0.0504949986934661,0.0506619997322559,7183751,0,0
2020-03-07,0.0505370013415813,0.0512170009315013,0.0497590005397796,0.0499529987573623,3035399,0,0
2020-03-08,0.0499529987573623,0.0500550009310245,0.0449110008776187,0.0450030006468296,3088002,0,0
2020-03-09,0.0450709983706474,0.0453400015830993,0.0420209988951683,0.0431669987738132,3988506,0,0
2020-03-10,0.0431270003318786,0.0456020012497901,0.0429500006139278,0.0434460006654262,5406841,0,0
2020-03-11,0.0434410013258457,0.0439979992806911,0.0419889986515045,0.0436020009219646,8198282,0,0
2020-03-12,0.0436049997806549,0.0438099987804889,0.0268849991261959,0.0268849991261959,7795656,0,0
2020-03-13,0.0269380006939172,0.0325709991157054,0.0225409995764493,0.0304610002785921,10212112,0,0
2020-03-14,0.0305029992014169,0.0319820009171962,0.0281550008803606,0.0285940002650022,13969406,0,0
2020-03-15,0.0285940002650022,0.031980000436306,0.0281029995530843,0.0291920006275177,14090532,0,0
2020-03-16,0.0292649995535612,0.0292680002748966,0.0254120007157325,0.0281649995595216,14022832,0,0
2020-03-17,0.02823599986732,0.0312520004808902,0.0281610004603862,0.0306630004197359,9702854,0,0
2020-03-18,0.0305080004036426,0.0320359990000724,0.030706999823451,0.0315180011093616,14584391,0,0
2020-03-19,0.0315180011093616,0.0382909998297691,0.0314910002052784,0.0373190008103847,17649639,0,0
