Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-02,4.193999767303467,4.230999946594238,4.059999942779541,4.118500232696533,22273,0,0
2020-03-03,4.190999984741211,4.227499961853027,4.172500133514404,4.132999897003174,6876,0,0
2020-03-04,4.151500225067139,4.17549991607666,4.110499858856201,4.118000030517578,23016,0,0
2020-03-05,4.116000175476074,4.116000175476074,4.031499862670898,4.037000179290772,22372,0,0
2020-03-06,3.93149995803833,3.93149995803833,3.828999996185303,3.847500085830689,17750,0,0
2020-03-09,3.930000066757202,3.930000066757202,3.5,3.5845000743865967,16701,0,0
2020-03-10,3.696500062942505,3.73550009727478,3.5840001106262207,3.61050009727478,16658,0,0
2020-03-11,3.635999917984009,3.689500093460083,3.6010000705718994,3.624000072479248,6932,0,0
2020-03-12,3.388000011444092,3.4030001163482666,3.190000057220459,3.0999999046325684,8407,0,0
2020-03-13,3.253000020980835,3.4140000343322754,3.211999893188477,3.247499942779541,12667,0,0
2020-03-16,3.247499942779541,3.247499942779541,2.999000072479248,3.0845000743865967,42320,0,0
2020-03-17,3.049999952316284,3.0789999961853027,3.0,3.102999925613404,1348,0,0
2020-03-18,3.013000011444092,3.013000011444092,2.881999969482422,2.9030001163482666,5538,0,0
2020-03-19,2.890000104904175,2.890000104904175,2.812000036239624,2.915499925613404,2050,0,0
2020-03-20,3.0920000076293945,3.112499952316284,3.0169999599456787,3.0,4585,0,0
2020-03-23,2.8559999465942383,2.950000047683716,2.8559999465942383,2.88100004196167,3035,0,0
2020-03-24,3.1445000171661377,3.1684999465942383,3.075500011444092,3.189500093460083,1870,0,0
2020-03-25,3.345000028610229,3.345000028610229,3.1540000438690186,3.2690000534057617,7513,0,0
2020-03-26,3.240999937057495,3.345000028610229,3.2290000915527344,3.3420000076293945,4882,0,0
2020-03-27,3.327500104904175,3.327500104904175,3.2105000019073486,3.2149999141693115,3827,0,0
2020-03-30,3.220000028610229,3.242500066757202,3.179500102996826,3.2385001182556152,3467,0,0
2020-03-31,3.2739999294281006,3.282000064849853,3.240999937057495,3.2855000495910645,8753,0,0
2020-04-01,3.191999912261963,3.191999912261963,3.119999885559082,3.122499942779541,17451,0,0
2020-04-02,3.10349988937378,3.133500099182129,3.0799999237060547,3.0964999198913574,5828,0,0
2020-04-03,3.095000028610229,3.1050000190734863,3.059000015258789,3.05649995803833,2823,0,0
2020-04-06,3.189500093460083,3.241499900817871,3.1695001125335693,3.2295000553131104,16320,0,0
2020-04-07,3.344000101089477,3.426500082015991,3.344000101089477,3.374000072479248,20629,0,0
2020-04-08,3.32699990272522,3.375,3.325000047683716,3.3864998817443848,12704,0,0
2020-04-09,3.4565000534057617,3.509999990463257,3.440500020980835,3.509000062942505,17111,0,0
2020-04-14,3.559999942779541,3.602499961853028,3.5204999446868896,3.54099988937378,11261,0,0
2020-04-15,3.602499961853028,3.602499961853028,3.427500009536743,3.4210000038146973,28204,0,0
