Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-29,7863.341796875,7957.734375,7798.02587890625,7798.02587890625,32456505767,0,0
2020-03-01,7798.25244140625,7913.45068359375,7681.68701171875,7748.16455078125,31987458775,0,0
2020-03-02,7748.89794921875,8011.30810546875,7721.177734375,7959.3583984375,38459105569,0,0
2020-03-03,7955.515625,8006.142578125,7782.37451171875,7862.4853515625,37923648965,0,0
2020-03-04,7863.16162109375,7926.5830078125,7824.5390625,7861.05517578125,31197955753,0,0
2020-03-05,7865.57958984375,8161.13037109375,7862.8583984375,8089.7861328125,35373626416,0,0
2020-03-06,8089.38134765625,8091.16064453125,8044.33154296875,8082.73974609375,36173355571,0,0
2020-03-07,8081.90234375,8118.7421875,7877.32373046875,7894.34375,32088707345,0,0
2020-03-08,7892.79541015625,7898.23388671875,7117.15771484375,7121.0341796875,35106776668,0,0
2020-03-09,7123.6953125,7184.40380859375,6733.99609375,6952.2060546875,41182520122,0,0
2020-03-10,6950.8916015625,7151.21142578125,6885.314453125,6989.2109375,37301166969,0,0
2020-03-11,6989.529296875,7026.16650390625,6775.3837890625,7024.82763671875,34347740131,0,0
2020-03-12,7026.76904296875,7037.55810546875,4344.84033203125,4444.2373046875,48262271981,0,0
2020-03-13,4486.296875,5254.10498046875,3672.950927734375,4993.67724609375,66559039992,0,0
2020-03-14,5002.087890625,5047.5380859375,4598.7451171875,4666.3095703125,32441582859,0,0
2020-03-15,4666.93798828125,5213.880859375,4638.41845703125,4834.8359375,30483051816,0,0
2020-03-16,4828.48291015625,4828.48291015625,4098.80712890625,4493.08935546875,40650795146,0,0
2020-03-17,4482.42529296875,4825.00732421875,4462.7744140625,4744.93408203125,35069823257,0,0
2020-03-18,4746.28173828125,4885.96435546875,4641.39794921875,4780.4208984375,34566905928,0,0
2020-03-19,4786.7890625,5934.07666015625,4804.69384765625,5808.23046875,47846030531,0,0
2020-03-20,5808.66259765625,6377.57861328125,5498.05029296875,5759.60693359375,50585800132,0,0
2020-03-21,5766.80224609375,5925.70849609375,5511.984375,5746.3349609375,39480093757,0,0
2020-03-22,5746.79150390625,5908.57861328125,5449.4296875,5452.0927734375,37498720286,0,0
2020-03-23,5453.14013671875,5995.93310546875,5412.40380859375,5960.8076171875,43191361899,0,0
2020-03-24,5979.6923828125,6254.93701171875,5937.9169921875,6236.5966796875,44654694830,0,0
2020-03-25,6240.22021484375,6359.2861328125,6042.19189453125,6135.96875,40952090166,0,0
2020-03-26,6130.556640625,6168.27734375,6032.16748046875,6079.7353515625,31971551465,0,0
2020-03-27,6082.404296875,6139.8544921875,5790.931640625,5793.7041015625,30971403337,0,0
2020-03-28,5791.42578125,5791.6474609375,5478.52392578125,5589.1044921875,31235359141,0,0
2020-03-29,5592.17626953125,5596.51220703125,5322.30517578125,5315.30029296875,25466664426,0,0
2020-03-30,5318.4375,5899.18310546875,5305.3251953125,5830.15625,33641328894,0,0
2020-03-31,5830.849609375,5905.56005859375,5820.5791015625,5839.27783203125,29734409217,0,0
2020-04-01,5838.07568359375,6037.4453125,5677.5537109375,6032.15185546875,36837295841,0,0
2020-04-02,6032.15185546875,6542.119140625,6024.10498046875,6264.63232421875,43949502253,0,0
2020-04-03,6268.1103515625,6489.8564453125,6186.54931640625,6232.12060546875,36074898995,0,0
2020-04-04,6236.744140625,6366.45751953125,6197.5830078125,6355.8828125,30713566062,0,0
2020-04-05,6351.26513671875,6370.5859375,6215.5791015625,6284.36181640625,27308284052,0,0
2020-04-06,6281.51171875,6732.44775390625,6276.03173828125,6732.44775390625,43418654993,0,0
2020-04-07,6734.17236328125,6825.34765625,6550.84716796875,6586.5849609375,40607110827,0,0
2020-04-08,6589.21826171875,6776.6416015625,6579.02392578125,6752.5703125,34584821929,0,0
2020-04-09,6756.13134765625,6754.4775390625,6607.07861328125,6683.55859375,31866087998,0,0
2020-04-10,6685.13818359375,6685.13818359375,6213.720703125,6277.59423828125,39887373495,0,0
2020-04-11,6279.37451171875,6333.56494140625,6209.0634765625,6272.30908203125,28551130160,0,0
2020-04-12,6271.380859375,6502.38427734375,6228.41064453125,6377.30078125,32713603421,0,0
2020-04-13,6372.29248046875,6372.29248046875,6111.88037109375,6267.4052734375,35360341049,0,0
2020-04-14,6265.7978515625,6342.7177734375,6223.81298828125,6229.04541015625,31052638302,0,0
2020-04-15,6231.89794921875,6313.76611328125,6083.40087890625,6091.08056640625,29609672748,0,0
2020-04-16,6089.56201171875,6570.77880859375,6018.8642578125,6554.13525390625,43084465668,0,0
2020-04-18,6522.54638671875,6685.015625,6519.74658203125,6673.71337890625,29836487608,0,0
2020-04-19,6676.708984375,6694.73095703125,6590.3935546875,6616.6650390625,28816740031,0,0
2020-04-20,6614.31689453125,6662.609375,6296.36669921875,6334.2236328125,34742821138,0,0
2020-04-21,6332.22216796875,6397.97705078125,6308.224609375,6337.51416015625,30018639034,0,0
2020-04-22,6336.70068359375,6609.26123046875,6326.29150390625,6585.7373046875,30766306550,0,0
2020-04-23,6589.52978515625,6947.1396484375,6568.1435546875,6895.33447265625,40371945047,0,0
2020-04-24,6899.470703125,6998.8525390625,6899.470703125,6977.3271484375,32005501113,0,0
2020-04-25,6976.94091796875,7061.9345703125,6950.31884765625,6994.916015625,30439269017,0,0
2020-04-26,6995.103515625,7116.673828125,6987.03564453125,7097.44921875,30562213185,0,0
2020-04-27,7097.03466796875,7201.9345703125,7097.03466796875,7201.9345703125,33408252755,0,0
2020-04-28,7203.2001953125,7215.63720703125,7139.67822265625,7206.9375,30636834630,0,0
2020-04-29,7206.6181640625,8159.05908203125,7176.4794921875,8091.74462890625,55349329003,0,0
2020-04-30,8088.6484375,8689.9208984375,7796.7763671875,7911.7626953125,61188997208,0,0
2020-05-01,7924.76318359375,8241.46484375,7920.17724609375,7990.9580078125,39724524727,0,0
2020-05-02,7994.82568359375,8118.61083984375,7942.107421875,8101.85302734375,36175050971,0,0
2020-05-03,8097.36279296875,8263.361328125,7959.7783203125,8119.24267578125,42981980432,0,0
2020-05-04,8117.66943359375,8215.2392578125,7906.00439453125,8173.6708984375,41928068001,0,0
2020-05-05,8173.83349609375,8307.134765625,8174.7626953125,8307.3310546875,39814035765,0,0
2020-05-06,8311.3642578125,8716.58203125,8270.37890625,8582.734375,45717626720,0,0
2020-05-07,8576.3759765625,9224.34765625,8460.9814453125,9183.599609375,56396877911,0,0
2020-05-08,9169.4287109375,9215.408203125,9013.8212890625,8973.578125,47208611551,0,0
2020-05-09,8971.9736328125,9036.8427734375,8733.1025390625,8745.1826171875,42446696439,0,0
2020-05-10,8742.6962890625,8746.716796875,7652.44287109375,8078.630859375,58423522765,0,0
2020-05-11,8077.8046875,8345.572265625,7748.861328125,7958.5712890625,52848550000,0,0
2020-05-12,7966.5185546875,8247.3310546875,7927.34912109375,8117.50830078125,38854531998,0,0
2020-05-13,8118.34765625,8614.5,8118.34765625,8566.4140625,42100372008,0,0
2020-05-14,8567.6533203125,9062.7587890625,8559.2509765625,9006.8359375,52213115456,0,0
2020-05-15,9007.36328125,9028.78515625,8560.0693359375,8619.9814453125,44502489737,0,0
2020-05-16,8624.6416015625,8838.0712890625,8557.603515625,8665.0927734375,33419065012,0,0
2020-05-17,8663.1669921875,9077.220703125,8639.7099609375,8938.7421875,37050193562,0,0
2020-05-18,8943.322265625,9152.5283203125,8853.357421875,8911.88671875,38323740485,0,0
2020-05-19,8912.3349609375,8974.2724609375,8741.9208984375,8904.07421875,35925760777,0,0
2020-05-20,8900.6796875,8961.728515625,8604.0859375,8673.2265625,33285145641,0,0
2020-05-21,8673.0068359375,8706.736328125,8095.6748046875,8294.2919921875,35916228479,0,0
2020-05-22,8292.98828125,8476.703125,8241.580078125,8423.99609375,27348075873,0,0
2020-05-23,8426.275390625,8534.0126953125,8364.8525390625,8448.4990234375,25437240006,0,0
2020-05-24,8451.2470703125,8517.568359375,8057.478515625,8058.64013671875,29811873075,0,0
2020-05-25,8054.734375,8213.67578125,7998.59521484375,8170.75,28702097202,0,0
2020-05-26,8173.18212890625,8218.97265625,7980.6708984375,8047.2314453125,26946164997,0,0
2020-05-27,8049.35205078125,8374.552734375,8047.24609375,8334.0693359375,29720222373,0,0
2020-05-28,8337.6337890625,8619.314453125,8314.0908203125,8599.1904296875,31024222280,0,0
2020-05-29,8601.5419921875,8648.1328125,8423.8466796875,8499.884765625,29623261678,0,0
2020-05-30,8499.6953125,8738.4306640625,8434.693359375,8735.1748046875,29466875500,0,0
2020-05-31,8734.896484375,8735.111328125,8485.765625,8510.1376953125,24981824664,0,0
2020-06-01,8512.427734375,9164.1865234375,8491.755859375,9138.7880859375,31638321032,0,0
2020-06-02,9134.927734375,9100.9453125,8455.830078125,8519.59765625,34988507699,0,0
2020-06-03,8523.1337890625,8618.751953125,8451.1318359375,8595.4833984375,22259239519,0,0
2020-06-04,8594.71484375,8703.9453125,8504.42578125,8642.15234375,22857718103,0,0
2020-06-05,8641.78125,8708.0029296875,8543.1435546875,8560.423828125,20821655255,0,0
2020-06-06,8559.8681640625,8655.56640625,8494.0224609375,8549.5107421875,18100713709,0,0
2020-06-07,8548.912109375,8637.6767578125,8376.345703125,8621.2724609375,22099248070,0,0
2020-06-08,8622.3427734375,8662.6826171875,8568.8388671875,8644.083984375,19007316133,0,0
2020-06-09,8646.6240234375,8697.0517578125,8576.7236328125,8643.34375,20927699476,0,0
2020-06-10,8641.94921875,8702.9833984375,8560.6435546875,8683.8173828125,22616920947,0,0
2020-06-11,8683.8037109375,8726.6904296875,8203.4296875,8257.708984375,26794462264,0,0
2020-06-12,8256.7431640625,8443.111328125,8227.24609375,8422.0615234375,20085507113,0,0
2020-06-13,8421.96484375,8434.357421875,8347.9970703125,8418.423828125,15605232933,0,0
2020-06-14,8420.4462890625,8424.6376953125,8315.3955078125,8342.94921875,16879795089,0,0
2020-06-15,8342.2802734375,8392.439453125,7994.81982421875,8335.8212890625,23549993996,0,0
2020-06-16,8338.9658203125,8451.5673828125,8295.80859375,8466.1796875,19142088399,0,0
2020-06-17,8462.4150390625,8468.880859375,8298.7109375,8432.1748046875,17946983341,0,0
2020-06-18,8433.341796875,8434.4228515625,8325.033203125,8397.5830078125,15855107778,0,0
2020-06-19,8396.203125,8391.5419921875,8295.8017578125,8308.0771484375,17560905776,0,0
2020-06-20,8310.7080078125,8405.361328125,8273.31640625,8349.328125,15326113093,0,0
2020-06-21,8348.0625,8410.8515625,8321.4208984375,8324.283203125,13711188606,0,0
2020-06-22,8321.8544921875,8573.328125,8319.25,8554.9677734375,18711722307,0,0
2020-06-23,8550.8525390625,8541.9697265625,8488.7919921875,8512.65625,15033755038,0,0
2020-06-24,8514.8583984375,8550.4267578125,8230.8603515625,8278.49609375,16854310951,0,0
2020-06-25,8278.955078125,8327.912109375,8088.61767578125,8257.8017578125,16592633069,0,0
2020-06-26,8254.3994140625,8299.859375,8128.23486328125,8167.833984375,16349600988,0,0
2020-06-27,8172.20751953125,8208.0361328125,8021.19921875,8063.25146484375,15397597964,0,0
2020-06-28,8065.98779296875,8198.88671875,8000.97216796875,8146.4560546875,12972978682,0,0
2020-06-29,8143.29052734375,8216.8759765625,8025.09912109375,8171.95654296875,14635730829,0,0
2020-06-30,8167.267578125,8195.1259765625,8099.94140625,8133.865234375,14006669609,0,0
2020-07-01,8140.978515625,8272.4716796875,8105.67236328125,8201.646484375,14194667464,0,0
2020-07-02,8204.1474609375,8234.08984375,8047.013671875,8118.01025390625,14538368165,0,0
2020-07-03,8119.28515625,8186.86572265625,8054.17431640625,8079.52197265625,11628513115,0,0
2020-07-04,8076.7919921875,8166.5576171875,8051.248046875,8121.37548828125,10929770360,0,0
2020-07-05,8115.6865234375,8147.78271484375,7983.57421875,8067.40673828125,11472082913,0,0
2020-07-06,8066.43505859375,8287.67578125,8044.42919921875,8287.67578125,15813643594,0,0
2020-07-07,8264.416015625,8266.5673828125,8151.42822265625,8205.9833984375,12274595481,0,0
2020-07-08,8206.642578125,8338.9765625,8201.994140625,8316.365234375,17378683261,0,0
2020-07-09,8316.0654296875,8318.787109375,8183.169921875,8218.990234375,15946120339,0,0
2020-07-10,8214.9052734375,8218.5673828125,8091.98095703125,8210.900390625,14919597247,0,0
2020-07-11,8209.75390625,8223.9306640625,8140.70751953125,8177.2998046875,11725587747,0,0
2020-07-12,8177.92724609375,8247.2763671875,8138.4375,8201.4091796875,12777419876,0,0
2020-07-13,8202.0322265625,8185.5693359375,8131.17724609375,8146.83154296875,15441041914,0,0
2020-07-14,8142.50341796875,8148.42822265625,8065.88916015625,8101.28857421875,15850776553,0,0
2020-07-15,8100.134765625,8127.08642578125,8041.7587890625,8051.5283203125,13877576461,0,0
2020-07-16,8050.77734375,8074.87060546875,7983.50439453125,8017.4111328125,13795684937,0,0
2020-07-17,8017.04638671875,8037.27294921875,7983.0009765625,8007.90771484375,12202168745,0,0
2020-07-18,8007.72509765625,8076.455078125,7962.5751953125,8013.509765625,10720156356,0,0
2020-07-19,8012.60498046875,8041.34130859375,7959.783203125,8026.4013671875,11305867731,0,0
2020-07-20,8027.6279296875,8071.009765625,8001.9091796875,7998.3212890625,12005561164,0,0
2020-07-21,7996.82275390625,8224.9208984375,7984.59033203125,8126.14306640625,15662695569,0,0
2020-07-22,8126.310546875,8240.6396484375,8088.9560546875,8235.9052734375,14294267008,0,0
2020-07-23,8237.443359375,8268.30078125,8189.3896484375,8262.8125,15649635963,0,0
2020-07-24,8266.6435546875,8256.091796875,8162.23291015625,8181.6142578125,14200470971,0,0
2020-07-25,8183.8388671875,8325.7724609375,8176.19775390625,8302.2275390625,14250178495,0,0
