Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-02,5.171999931335449,5.196000099182129,5.000999927520752,5.124000072479248,138397,0,0
2020-03-03,5.190999984741211,5.236999988555908,5.159999847412109,5.163000106811523,225822,0,0
2020-03-04,5.13700008392334,5.2129998207092285,5.118000030517578,5.181000232696533,44033,0,0
2020-03-05,5.2230000495910645,5.2230000495910645,5.099999904632568,5.144000053405762,157916,0,0
2020-03-06,5.046000003814697,5.050000190734863,4.888999938964844,4.948500156402588,247766,0,0
2020-03-09,4.400000095367432,4.691999912261963,4.400000095367432,4.579999923706055,178816,0,0
2020-03-10,4.61899995803833,4.739999771118164,4.492499828338623,4.538000106811523,128083,0,0
2020-03-11,4.623499870300293,4.642499923706055,4.5,4.513000011444092,81776,0,0
2020-03-12,4.241499900817871,4.263999938964844,3.9700000286102295,3.9700000286102295,52449,0,0
2020-03-13,4.046000003814697,4.25,3.9700000286102295,4.046999931335449,125198,0,0
2020-03-16,4.042500019073486,4.042500019073486,3.7070000171661377,3.887500047683716,96610,0,0
2020-03-17,3.7955000400543213,3.9149999618530273,3.684999942779541,3.8894999027252197,71695,0,0
2020-03-18,3.7119998931884766,3.7720000743865967,3.634999990463257,3.6559998989105225,91306,0,0
2020-03-19,3.694999933242798,3.8340001106262207,3.5999999046325684,3.805500030517578,99456,0,0
2020-03-20,3.9814999103546143,4.021500110626221,3.8554999828338623,3.9084999561309814,263154,0,0
2020-03-23,3.6640000343322754,3.820499897003174,3.5999999046325684,3.6530001163482666,49629,0,0
2020-03-24,3.7860000133514404,3.9804999828338623,3.7614998817443848,3.9804999828338623,69756,0,0
2020-03-25,4.047500133514404,4.105999946594238,3.934999942779541,4.0914998054504395,75941,0,0
2020-03-26,4.03000020980835,4.258500099182129,4.0,4.258500099182129,36714,0,0
2020-03-27,4.179500102996826,4.203499794006348,4.0970001220703125,4.151500225067139,99397,0,0
2020-03-30,4.124499797821045,4.173500061035156,4.064499855041504,4.173500061035156,116357,0,0
2020-03-31,4.223999977111816,4.250999927520752,4.189499855041504,4.245999813079834,57898,0,0
2020-04-01,4.096499919891357,4.098499774932861,4.040500164031982,4.040500164031982,264538,0,0
2020-04-02,4.041999816894531,4.064499855041504,3.9700000286102295,4.052499771118164,47653,0,0
2020-04-03,4.0304999351501465,4.067999839782715,3.9814999103546143,3.9814999103546143,129209,0,0
2020-04-06,4.128499984741211,4.210999965667725,4.104499816894531,4.16349983215332,47257,0,0
2020-04-07,4.285999774932861,4.366499900817871,4.253499984741211,4.317999839782715,110604,0,0
2020-04-08,4.238999843597412,4.3379998207092285,4.199999809265137,4.33650016784668,73994,0,0
2020-04-09,4.400000095367432,4.499499797821045,4.349999904632568,4.4730000495910645,78728,0,0
2020-04-14,4.538000106811523,4.544000148773193,4.489999771118164,4.515500068664551,80489,0,0
