Date,Close,High,Low,Open,Volume
2020-01-06,9.41048812866211,9.41801536562876,9.416133780705758,9.41801536562876,103
2020-01-07,9.41048812866211,9.416133780705758,9.416133780705758,9.416133780705758,100
2020-01-08,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-09,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-10,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-13,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-14,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-15,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-16,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-17,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-20,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-21,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-22,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-23,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-24,9.41048812866211,9.41048812866211,9.41048812866211,9.41048812866211,0
2020-01-27,9.414250373840332,9.42365919480585,9.42365919480585,9.42365919480585,50
2020-01-28,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-01-29,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-01-30,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-01-31,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-03,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-04,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-05,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-06,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-07,9.414250373840332,9.414250373840332,9.414250373840332,9.414250373840332,0
2020-02-10,9.421778678894043,9.42742433102363,9.42742433102363,9.42742433102363,50
2020-02-11,9.427424430847168,9.431187600790302,9.425541948600936,9.425541948600936,2500
2020-02-12,9.427424430847168,9.427424430847168,9.427424430847168,9.427424430847168,0
2020-02-13,9.427424430847168,9.427424430847168,9.427424430847168,9.427424430847168,0
2020-02-14,9.427424430847168,9.427424430847168,9.427424430847168,9.427424430847168,0
2020-02-17,9.425540924072266,9.433068160415012,9.433068160415012,9.433068160415012,50
2020-02-18,9.425540924072266,9.434949745182056,9.418014585004087,9.421777754538176,1804
2020-02-19,9.425540924072266,9.425540924072266,9.425540924072266,9.425540924072266,0
2020-02-20,9.427424430847168,9.43306918576187,9.43306918576187,9.43306918576187,50
2020-02-21,9.427424430847168,9.427424430847168,9.427424430847168,9.427424430847168,0
2020-02-24,9.421778678894043,9.431187500926917,9.431187500926917,9.431187500926917,50
2020-02-25,9.421778678894043,9.421778678894043,9.421778678894043,9.421778678894043,0
2020-02-26,9.421778678894043,9.421778678894043,9.421778678894043,9.421778678894043,0
2020-02-27,9.407665252685547,9.412369663605393,9.410488078692381,9.412369663605393,200
2020-02-28,9.402020454406738,9.402961695496202,9.398257284598143,9.402961695496202,300
2020-03-02,9.399197578430176,9.402020404408928,9.400138819514636,9.402020404408928,2707
2020-03-03,9.399197578430176,9.399197578430176,9.399197578430176,9.399197578430176,0
2020-03-04,9.399197578430176,9.399197578430176,9.399197578430176,9.399197578430176,0
2020-03-05,9.399197578430176,9.399197578430176,9.399197578430176,9.399197578430176,0
2020-03-06,9.386967658996582,9.405784406879953,9.405784406879953,9.405784406879953,100
2020-03-09,9.386967658996582,9.386967658996582,9.386967658996582,9.386967658996582,0
2020-03-10,9.386967658996582,9.386967658996582,9.386967658996582,9.386967658996582,0
2020-03-11,9.386967658996582,9.386967658996582,9.386967658996582,9.386967658996582,0
2020-03-12,9.262773513793945,9.26841826863623,9.243955869770357,9.26841826863623,4214
2020-03-13,9.262773513793945,9.262773513793945,9.262773513793945,9.262773513793945,0
