Date,Close,High,Low,Open,Volume
2014-09-17,355.9573669433594,361.468505859375,351.5868835449219,359.54620361328125,16389166
2014-09-18,328.53936767578125,355.5054016113281,319.7894592285156,355.5884094238281,26691849
2014-09-19,307.7611389160156,330.93670654296875,298.9210205078125,328.27850341796875,29560103
2014-09-20,318.75897216796875,329.9781799316406,303.9312438964844,307.6652526855469,28736826
2014-09-21,310.6324462890625,321.5045166015625,306.502197265625,318.1205139160156,20702625
2014-09-22,312.9587707519531,316.4691162109375,309.1708984375,310.8497619628906,18776342
2014-09-23,339.18975830078125,343.7043762207031,307.3438720703125,312.9120788574219,35102351
2014-09-24,331.25,339.30755615234375,327.88226318359375,339.15863037109375,23972840
2014-09-25,322.6766052246094,331.4446716308594,321.2269592285156,331.2116394042969,21022658
2014-09-26,318.8968505859375,325.3394775390625,314.1020812988281,322.5628967285156,16922252
2014-09-27,315.0291748046875,320.6300048828125,313.33544921875,318.2116394042969,11850891
2014-09-28,297.5787048339844,316.2095947265625,295.2145080566406,314.99053955078125,18629822
2014-09-29,295.89959716796875,303.2679748535156,293.33331298828125,297.37908935546875,25610923
2014-09-30,306.41748046875,309.5621337890625,294.32769775390625,296.3890075683594,27484400
2014-10-01,303.94976806640625,310.22430419921875,301.8948669433594,306.7999572753906,20782347
2014-10-02,296.054931640625,304.6925354003906,294.3768310546875,304.24530029296875,17189755
2014-10-03,287.2648620605469,299.35406494140625,285.9440612792969,296.1409606933594,24691330
2014-10-04,262.7774658203125,291.2401123046875,260.39630126953125,287.5685119628906,37743907
2014-10-05,256.1620788574219,273.1130676269531,231.15940856933594,262.8174133300781,66582558
2014-10-06,261.0765075683594,274.5696105957031,241.699951171875,256.06536865234375,62494503
2014-10-07,265.50860595703125,268.81695556640625,254.4315643310547,261.4759216308594,38856342
2014-10-08,277.032958984375,278.1070556640625,258.97418212890625,265.4525451660156,42964129
2014-10-09,287.716552734375,301.691650390625,272.7812805175781,276.88226318359375,65926621
2014-10-10,286.3630676269531,295.2818298339844,279.7519226074219,287.4493713378906,34583954
2014-10-11,286.94677734375,290.8213195800781,281.9190368652344,286.20465087890625,10569618
2014-10-12,299.5086669921875,300.04193115234375,282.0719299316406,287.1899108886719,13887808
2014-10-13,306.92926025390625,311.9167785644531,290.8823547363281,299.01177978515625,27689780
2014-10-14,317.118896484375,323.814697265625,307.71722412109375,307.9339599609375,30449727
2014-10-15,307.9352722167969,318.09173583984375,304.1511535644531,317.1861267089844,19709126
2014-10-16,298.8018493652344,310.76678466796875,291.3471374511719,307.7363586425781,21080997
2014-10-17,300.8215026855469,302.1697998046875,292.81512451171875,298.95806884765625,10661362
2014-10-18,306.8448486328125,309.7577819824219,297.0690612792969,300.9924011230469,8949440
2014-10-19,305.6221618652344,308.8022155761719,302.9372253417969,306.697509765625,4640334
2014-10-20,299.21453857421875,305.9002685546875,296.2964172363281,305.375,12832356
2014-10-21,304.0237731933594,308.417236328125,297.712646484375,298.8831481933594,11161816
2014-10-22,303.1073303222656,305.4842529296875,301.244384765625,303.742919921875,9209161
2014-10-23,283.3559875488281,304.65069580078125,281.9100036621094,302.9523010253906,20916199
2014-10-24,282.82952880859375,287.2703552246094,279.2041931152344,283.4935607910156,12301263
2014-10-25,274.08917236328125,284.0260314941406,270.62115478515625,283.0394592285156,14307419
2014-10-26,279.8453674316406,283.52093505859375,271.4530334472656,274.2596740722656,8893491
2014-10-27,277.90032958984375,282.0764465332031,275.61376953125,279.9029541015625,10260589
2014-10-28,280.77099609375,283.2735290527344,277.5251770019531,278.0782470703125,6159912
2014-10-29,265.6883850097656,280.9839172363281,265.365966796875,280.35565185546875,14403214
2014-10-30,273.877685546875,278.21533203125,265.69818115234375,265.7818298339844,23935517
2014-10-31,270.1381530761719,276.11663818359375,268.9176025390625,273.6429138183594,10017087
2014-11-01,260.09979248046875,271.9011535644531,256.351806640625,270.40081787109375,13316193
2014-11-02,260.6927490234375,262.73553466796875,256.00927734375,260.360107421875,6882345
2014-11-03,262.23199462890625,267.6083679199219,260.19744873046875,260.4343566894531,10366264
2014-11-04,263.31927490234375,265.0743103027344,259.7499084472656,261.9173889160156,12473508
2014-11-05,272.0894470214844,275.09130859375,263.4504699707031,263.471435546875,15882985
2014-11-06,282.1861572265625,285.2019958496094,270.50115966796875,272.0670166015625,15185814
2014-11-07,274.98797607421875,284.96685791015625,274.89422607421875,282.6127014160156,13519274
2014-11-08,277.4558410644531,278.69580078125,274.7783508300781,274.7783508300781,6854698
2014-11-09,291.5441589355469,291.7176208496094,276.46563720703125,277.36590576171875,19426645
2014-11-10,295.3110656738281,301.78424072265625,286.6220397949219,290.7424011230469,24507123
2014-11-11,294.7927551269531,298.9132080078125,292.626708984375,294.4523010253906,12698549
2014-11-12,340.7844543457031,345.4046936035156,295.0962219238281,295.0252380371094,36835787
2014-11-13,337.3436279296875,367.29046630859375,321.3096618652344,343.7710266113281,47261867
2014-11-14,317.7206115722656,336.2085266113281,308.893798828125,335.4850769042969,23631659
2014-11-15,300.4017333984375,323.8782958984375,296.30859375,319.18377685546875,12560898
2014-11-16,309.78515625,312.1148681640625,299.1789855957031,299.2812194824219,9508506
2014-11-17,311.2210693359375,328.34307861328125,303.19012451171875,310.15814208984375,33353792
2014-11-18,299.3919677734375,314.90411376953125,296.4193420410156,311.5239562988281,25712177
2014-11-19,303.52130126953125,308.6415710449219,298.47210693359375,298.35302734375,15099537
2014-11-20,285.3133544921875,304.718017578125,284.3782958984375,303.3235168457031,20118960
2014-11-21,283.21600341796875,285.25347900390625,274.36773681640625,285.3444519042969,24095980
2014-11-22,284.88861083984375,294.5116271972656,283.240234375,283.8262939453125,12328867
2014-11-23,297.1247253417969,299.8665771484375,285.09442138671875,285.09442138671875,12247676
2014-11-24,303.1456604003906,311.2362365722656,295.7962341308594,296.6195068359375,24877423
2014-11-25,300.7837219238281,317.38580322265625,300.4039611816406,303.1335754394531,20388012
