Date,Close,High,Low,Open,Volume
1980-12-12,0.09883445501327515,0.09926414618775836,0.09883445501327515,0.09883445501327515,469033600
1980-12-15,0.09367822855710983,0.09410791985762396,0.09367822855710983,0.09410791985762396,175884800
1980-12-16,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08723212343030957,105728000
1980-12-17,0.08895087987184525,0.08938057115175883,0.08895087987184525,0.08895087987184525,86441600
1980-12-18,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09152977913618088,73449600
1980-12-19,0.09711572527885437,0.09754541655726472,0.09711572527885437,0.09711572527885437,48630400
1980-12-22,0.10184229165315628,0.10227275167092632,0.10184229165315628,0.10184229165315628,37363200
1980-12-23,0.1061398908495903,0.10656958187415201,0.1061398908495903,0.1061398908495903,46950400
1980-12-24,0.11172587424516678,0.11215556540241428,0.11172587424516678,0.11172587424516678,48003200
1980-12-26,0.12203919887542725,0.12246889016260676,0.12203919887542725,0.12203919887542725,55574400
1980-12-29,0.12375790625810623,0.12418759738456066,0.12375790625810623,0.12375790625810623,93161600
1980-12-30,0.12075012922286987,0.12117980900954323,0.12075012922286987,0.12117980900954323,68880000
1980-12-31,0.11731265485286713,0.11774234623422591,0.11731265485286713,0.11774234623422591,35750400
1981-01-02,0.11860165745019913,0.11946103977763702,0.11860165745019913,0.11860165745019913,21660800
1981-01-05,0.11602354049682617,0.11645322021211521,0.11602354049682617,0.11645322021211521,35728000
1981-01-06,0.1108664944767952,0.11129618564391083,0.1108664944767952,0.11129618564391083,45158400
1981-01-07,0.1061398908495903,0.10656958187415201,0.1061398908495903,0.10656958187415201,55686400
1981-01-08,0.10399150848388672,0.1044211882396032,0.10399150848388672,0.1044211882396032,39827200
1981-01-09,0.10957743227481842,0.11000712344124673,0.10957743227481842,0.10957743227481842,21504000
1981-01-12,0.10871811211109161,0.10957748337001832,0.10871811211109161,0.10957748337001832,23699200
1981-01-13,0.10485086590051651,0.10528055707527409,0.10485086590051651,0.10528055707527409,23049600
1981-01-14,0.10528062283992767,0.10571031428309656,0.10528062283992767,0.10528062283992767,14291200
1981-01-15,0.10742902010679245,0.10828839113070722,0.10742902010679245,0.10742902010679245,14067200
1981-01-16,0.10656964778900146,0.10699933907933337,0.10656964778900146,0.10699933907933337,13395200
1981-01-19,0.11301498115062714,0.11344467247861957,0.11301498115062714,0.11301498115062714,41574400
1981-01-20,0.10957743227481842,0.11000712344124673,0.10957743227481842,0.11000712344124673,30083200
1981-01-21,0.11172587424516678,0.1125852450850134,0.11172587424516678,0.11172587424516678,15904000
1981-01-22,0.11301498115062714,0.11387436380661199,0.11301498115062714,0.11301498115062714,35548800
1981-01-23,0.11258525401353836,0.11344463639618628,0.11258525401353836,0.11301494520486231,11222400
1981-01-26,0.1108664944767952,0.11129618564391083,0.1108664944767952,0.11129618564391083,24640000
1981-01-27,0.11000712215900421,0.11086649300719541,0.11000712215900423,0.11086649300719541,23699200
1981-01-28,0.10656964778900146,0.10699933907933337,0.10656964778900146,0.10699933907933337,28156800
1981-01-29,0.10270246118307114,0.10313215252385084,0.10270246118307114,0.10313215252385084,43904000
1981-01-30,0.09711572527885437,0.09797510783567506,0.09711572527885437,0.09797510783567506,46188800
1981-02-02,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09195946465181216,23766400
1981-02-03,0.09496729075908661,0.09539697629529811,0.09496729075908661,0.09496729075908661,19152000
1981-02-04,0.09840477257966995,0.09883445226756746,0.09840477257966995,0.09840477257966995,27865600
1981-02-05,0.09840477257966995,0.09926414343011347,0.09840477257966995,0.09840477257966995,7929600
1981-02-06,0.09883445501327515,0.09926414618775836,0.09883445501327515,0.09883445501327515,13865600
1981-02-09,0.09367822855710983,0.094537605420812,0.09367822855710983,0.094537605420812,16755200
1981-02-10,0.09367822855710983,0.09410791985762396,0.09367822855710983,0.09367822855710983,18345600
1981-02-11,0.09067041426897049,0.0911000998410022,0.09067041426897049,0.0911000998410022,13843200
1981-02-12,0.08981028199195862,0.09024074219478331,0.08981028199195862,0.09024074219478331,14560000
1981-02-13,0.08766182512044907,0.08852120201758988,0.08766182512044907,0.08852120201758988,11155200
1981-02-17,0.08981028199195862,0.09024074219478331,0.08981028199195862,0.08981028199195862,12275200
1981-02-18,0.09367822855710983,0.094537605420812,0.09367822855710983,0.09367822855710983,19241600
1981-02-19,0.08809147775173187,0.08852116890824918,0.08809147775173187,0.08852116890824918,22310400
1981-02-20,0.08336491137742996,0.08379460254386135,0.08336491137742996,0.08379460254386135,24371200
1981-02-23,0.08465399593114853,0.0850836872119342,0.08465399593114853,0.08465399593114853,14112000
1981-02-24,0.08164618164300919,0.08250555848544357,0.08164618164300919,0.08250555848544357,16979200
1981-02-25,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,19488000
1981-02-26,0.08809147775173187,0.08852116890824918,0.08809147775173187,0.08809147775173187,10841600
1981-02-27,0.09110008925199509,0.09195946603349518,0.09110008925199509,0.09110008925199509,14761600
1981-03-02,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09152977913618088,11760000
1981-03-03,0.0902407094836235,0.09067040072881401,0.0902407094836235,0.09067040072881401,16172800
1981-03-04,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,13708800
1981-03-05,0.08895087987184525,0.08938057115175883,0.08895087987184525,0.08938057115175883,5376000
1981-03-06,0.08809147775173187,0.08895085432744232,0.08809147775173187,0.08895085432744232,11603200
1981-03-09,0.0812164917588234,0.0816461772884606,0.0812164917588234,0.0816461772884606,15321600
1981-03-10,0.07734851539134979,0.0777782008703655,0.07734851539134979,0.0777782008703655,28380800
1981-03-11,0.07434069365262985,0.07520007034294249,0.07434069365262985,0.07520007034294249,29859200
1981-03-12,0.07734851539134979,0.0777782008703655,0.07734851539134979,0.07734851539134979,59248000
1981-03-13,0.07648913562297821,0.07691882108473094,0.07648913562297821,0.07691882108473094,231302400
1981-03-16,0.07949770987033844,0.08035708636106423,0.07949770987033844,0.07949770987033844,37228800
1981-03-17,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200
1981-03-18,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,36937600
1981-03-19,0.08766182512044907,0.08809151070035631,0.08766182512044907,0.08809151070035631,37811200
1981-03-20,0.08852118998765945,0.08938056676801193,0.08852118998765945,0.08852118998765945,14604800
1981-03-23,0.09195945411920547,0.09281883078936452,0.09195945411920547,0.09195945411920547,22019200
1981-03-24,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09195946465181216,28156800
1981-03-25,0.08981028199195862,0.09067043359573167,0.08981028199195862,0.09067043359573167,7056000
1981-03-26,0.08809147775173187,0.08852116890824918,0.08809147775173187,0.08852116890824918,12275200
1981-03-27,0.08508369326591492,0.08551337883994828,0.08508369326591492,0.08551337883994828,12252800
1981-03-30,0.08508369326591492,0.08594307015130787,0.08508369326591492,0.08508369326591492,9900800
1981-03-31,0.08422431349754333,0.08508369035352002,0.08422431349754333,0.08508369035352002,15993600
1981-04-01,0.08336491137742996,0.08379460254386135,0.08336491137742996,0.08379460254386135,34070400
1981-04-02,0.09067041426897049,0.0911000998410022,0.09067041426897049,0.09067041426897049,31404800
1981-04-03,0.09110008925199509,0.09152978051140791,0.09110008925199509,0.09110008925199509,16486400
1981-04-06,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,22803200
1981-04-07,0.08852118998765945,0.08895087550917292,0.08852118998765945,0.08895087550917292,10684800
1981-04-08,0.09281883388757706,0.09367821058642135,0.09281883388757706,0.09281883388757706,21952000
1981-04-09,0.09453759342432022,0.09496728467030803,0.09453759342432022,0.09453759342432022,12499200
1981-04-10,0.0958266407251358,0.09625632614098051,0.0958266407251358,0.0958266407251358,33465600
