Date,Close,High,Low,Open,Volume
2017-11-11,269.8113708496094,273.9029541015625,255.67349243164062,256.0113220214844,722199256
2017-11-12,264.072021484375,273.7396240234375,255.94873046875,269.819091796875,1383773530
2017-11-13,271.55621337890625,281.94970703125,263.4051208496094,263.31475830078125,893329318
2017-11-14,286.39495849609375,290.8738708496094,271.5732116699219,271.59649658203125,907354313
2017-11-15,282.9375305175781,289.0799560546875,279.64471435546875,286.6773986816406,613364441
2017-11-16,280.9679260253906,285.60662841796875,274.8713073730469,283.0105285644531,676901015
2017-11-17,281.8570556640625,284.2532043457031,277.6324462890625,280.3251647949219,527205115
2017-11-18,294.76129150390625,296.4606018066406,277.8656921386719,281.5059814453125,550868291
2017-11-19,301.9906005859375,314.84014892578125,292.3259582519531,294.5823669433594,1006842764
2017-11-20,312.48297119140625,317.1982421875,300.7738952636719,301.7417907714844,687650825
2017-11-21,306.98553466796875,317.4550476074219,298.7926940917969,313.0904846191406,809124361
2017-11-22,322.20416259765625,322.77227783203125,306.8214416503906,306.90972900390625,677855940
2017-11-23,346.1608581542969,359.11224365234375,318.206298828125,322.8703308105469,1557667314
2017-11-24,398.0813293457031,403.16259765625,339.9375305175781,348.1315002441406,1921902726
2017-11-25,390.84326171875,406.6990661621094,386.4652099609375,398.7225341796875,1192020117
2017-11-26,395.1789855957031,396.2472839355469,378.5465087890625,390.5901184082031,1004259217
2017-11-27,403.5240478515625,413.8609313964844,392.79364013671875,395.3475341796875,1173118280
2017-11-28,399.1407775878906,405.41131591796875,392.4819030761719,403.66094970703125,1136478704
2017-11-29,360.718017578125,441.5852355957031,358.739990234375,399.4606628417969,2257796234
2017-11-30,375.7892150878906,392.4270935058594,338.2591552734375,363.8330993652344,1599462094
2017-12-01,392.41314697265625,397.51788330078125,359.4427795410156,374.1881103515625,1049608828
2017-12-02,389.8132629394531,400.5711364746094,384.0970764160156,392.67474365234375,793716868
2017-12-03,392.9259338378906,407.3348388671875,380.82763671875,390.0285949707031,835490040
2017-12-04,396.22821044921875,400.3854064941406,382.15478515625,393.095458984375,847349807
2017-12-05,391.6153869628906,399.6607360839844,387.2239685058594,396.3040466308594,1028503804
2017-12-06,363.08709716796875,391.2964172363281,356.0799865722656,391.0431213378906,1692866798
2017-12-07,369.01800537109375,374.1921081542969,351.8218994140625,361.20721435546875,1809012953
2017-12-08,387.6496276855469,396.5135498046875,358.97247314453125,369.5115661621094,1986042081
2017-12-09,402.5008544921875,428.5506591796875,387.83831787109375,388.7657165527344,1703374689
2017-12-10,375.3896484375,401.894775390625,365.10882568359375,401.894775390625,1193320275
2017-12-11,437.4827880859375,439.002197265625,373.1339111328125,374.2313232421875,1504407643
2017-12-12,554.8343505859375,559.8007202148438,428.5177917480469,443.55499267578125,4411744962
2017-12-13,593.7538452148438,636.6981201171875,508.9375,549.2769165039062,3822693396
2017-12-14,590.9766845703125,636.5657958984375,564.1715698242188,591.9178466796875,3245778862
2017-12-15,582.4097900390625,592.044189453125,526.858642578125,591.4523315429688,2347438747
2017-12-16,592.4174194335938,611.2874755859375,579.2937622070312,583.893798828125,1842826848
2017-12-17,613.1099243164062,626.6073608398438,592.4412841796875,592.4412841796875,1828655328
2017-12-18,674.3995971679688,682.3357543945312,586.4298706054688,614.6061401367188,2757557566
2017-12-19,698.5662231445312,747.536865234375,666.6740112304688,673.7681274414062,3461093180
